date,blt,db,meitan,day,rs,ss,ds,epu,cpind,cphb,var1,vix,wti,shibor,er,stock
2018-3-14,63.5,61.3,664,14-Mar-18,5.4026,0.42268,0.480639,162.46,23.427943,14.43,2018-3-14,17.23,60.96,2.7,6.32,-0.57
2018-3-16,64.6,61.8,662,16-Mar-18,-5.12235,0.921767,0.672325,28.58,28.708747,14.52,2018-3-16,15.8,62.34,2.64,6.32,-0.65
2018-3-19,65,62.5,661,19-Mar-18,18.0707,0.704333,0.253737,236.16,29.249063,14.8,2018-3-19,19.02,62.06,2.61,6.33,0.29
2018-3-20,66.1,63,660,20-Mar-18,-2.97124,0.780887,1.41296,86.98,27.406561,14.32,2018-3-20,18.2,63.4,2.56,6.33,0.35
2018-3-21,68.3,63.9,659,21-Mar-18,-1.86194,0.110613,3.1679,375.75,26.991261,15,2018-3-21,17.86,65.17,2.54,6.33,-0.29
2018-3-22,68.2,65.4,655,22-Mar-18,26.8036,-0.878742,1.98646,230.83,28.328569,15.51,2018-3-22,23.34,64.3,2.55,6.32,-0.53
2018-3-23,69,65.4,652,23-Mar-18,8.85702,2.25654,1.05102,203.05,22.687632,14.96,2018-3-23,24.87,65.88,2.68,6.32,-3.39
2018-3-26,68.7,65.8,648,26-Mar-18,-15.2042,-1.72691,0.053651,138.62,22.199389,15,2018-3-26,21.03,65.55,2.6,6.28,-0.6
2018-3-27,68.6,65.9,643,27-Mar-18,6.40325,0.58963,-0.747657,153.04,34.623357,14.86,2018-3-27,22.5,65.25,2.65,6.27,1.05
2018-3-28,68.1,65.2,639,28-Mar-18,2.78576,-0.107738,-1.33841,53.34,16.551678,14.81,2018-3-28,22.87,64.38,2.6,6.29,-1.4
2018-3-29,67.3,65.4,634,29-Mar-18,-12.5852,-0.58384,0.596903,64.17,26.880937,15.02,2018-3-29,19.97,64.94,2.6,6.29,1.22
2018-4-2,,66.9,622,2-Apr-18,16.4596,-1.27744,-0.65162,80.2,20.942017,14.25,2018-4-2,23.62,63.01,2.63,6.28,-0.18
2018-4-3,67,65.2,619,3-Apr-18,-9.38089,-0.392895,0.568198,82.69,13.748719,15,2018-4-3,21.1,63.51,2.4,6.28,-0.84
2018-4-4,66.5,64.7,616,4-Apr-18,-5.04022,0.038834,-0.854078,107.66,26.728242,15.45,2018-4-4,20.06,63.37,2.5,6.3,-0.18
2018-4-9,67.9,64.8,604,9-Apr-18,2.71122,1.66114,0.881298,156.66,17.581822,15.5,2018-4-9,21.77,63.42,2.9,6.31,0.23
2018-4-10,70.3,66.5,600,10-Apr-18,-5.31612,0.488463,2.97316,181.59,23.082852,15.46,2018-4-10,20.47,65.51,2.57,6.3,1.66
2018-4-11,72.5,67.6,597,11-Apr-18,-0.944147,0.737997,1.46553,213.48,25.678782,15.18,2018-4-11,20.24,66.82,2.56,6.29,0.56
2018-4-12,71.5,68.6,595,12-Apr-18,-8.61726,0.744605,-1.34551,151.58,21.872273,14.95,2018-4-12,18.49,67.07,2.56,6.28,-0.87
2018-4-13,72.7,69.1,590,13-Apr-18,-6.30145,-0.640196,0.782497,106.25,25.484625,15.25,2018-4-13,17.41,67.39,2.6,6.28,-0.66
2018-4-16,71.9,68.1,589,16-Apr-18,-5.30257,-2.63807,0.586299,118.39,29.419417,15.35,2018-4-16,16.56,66.22,2.6,6.28,-1.53
2018-4-17,71.9,68.2,589,17-Apr-18,-8.60712,0.056043,-0.363363,147.02,23.561853,15.29,2018-4-17,15.25,66.52,3.39,6.28,-1.41
2018-4-18,73.4,68.9,589,18-Apr-18,1.48452,1.3485,2.08445,126.95,26.955147,15.2,2018-4-18,15.6,68.47,3,6.29,0.8
2018-4-19,75,70.8,590,19-Apr-18,2.17803,-0.408528,0.367191,89.58,26.420175,15.54,2018-4-19,15.96,68.29,3,6.28,0.84
2018-4-20,73.9,70.4,597,20-Apr-18,5.60318,0.177048,0.494602,68.91,20.73905,15.28,2018-4-20,16.88,68.4,2.78,6.29,-1.47
2018-4-23,74.3,70.3,607,23-Apr-18,-2.89531,0.643906,0.780131,92.25,12.889945,15.13,2018-4-23,16.34,68.64,2.82,6.3,-0.12
2018-4-24,75.3,71.3,615,24-Apr-18,9.53406,-0.683953,0.009445,74.09,25.619076,15.24,2018-4-24,18.02,67.7,3.3,6.31,1.99
2018-4-25,74,70.4,617,25-Apr-18,-0.23519,-0.175513,0.83016,54.05,14.426085,15.35,2018-4-25,17.84,68.05,3.2,6.32,-0.35
2018-4-26,74.8,70.7,614,26-Apr-18,-9.25617,-0.933046,0.523155,71.88,19.616255,15.51,2018-4-26,16.24,68.19,2.8,6.33,-1.38
2018-4-27,74.4,70.8,614,27-Apr-18,-5.90669,1.21629,-2.33116,53.95,14.706143,15.44,2018-4-27,15.41,68.1,2.95,6.34,0.23
2018-5-2,73.1,70.5,614,2-May-18,2.66741,0.314538,1.11353,76.31,22.20802,15.37,2018-5-2,15.97,67.93,3,6.36,-0.03
2018-5-3,73.6,70.6,614,3-May-18,-0.408698,1.25314,-0.735554,24.06,16.065756,15.15,2018-5-3,15.9,68.43,2.73,6.35,0.64
2018-5-4,74.6,70.5,622,4-May-18,-7.54257,1.38213,-0.145145,74.74,16.667773,15.53,2018-5-4,14.77,69.72,2.59,6.36,-0.32
2018-5-7,,72.6,622,7-May-18,-0.937894,1.27788,0.082792,99.89,29.812351,15.45,2018-5-7,14.75,70.73,2.63,6.36,1.48
2018-5-8,74.3,72.5,622,8-May-18,-0.670395,-3.4039,1.20127,45.27,32.614731,15.58,2018-5-8,14.71,69.06,2.58,6.37,0.79
2018-5-9,77.3,73.9,622,9-May-18,-9.56757,1.92895,0.364762,106.57,27.963525,15.43,2018-5-9,13.42,71.14,2.56,6.38,-0.07
2018-5-10,77.2,74.6,622,10-May-18,-2.60305,0.101158,-0.019084,120.27,32.39622,15.49,2018-5-10,13.23,71.36,2.48,6.36,0.48
2018-5-11,77.3,74.4,643,11-May-18,-5.26802,-0.255655,-1.40581,145.68,21.7852,15.5,2018-5-11,12.65,70.7,2.52,6.34,-0.35
2018-5-14,78.1,73.8,643,14-May-18,1.1231,-0.356673,1.00422,146.94,30.19264,15.49,2018-5-14,12.93,70.96,2.57,6.34,0.34
2018-5-15,78.8,75.4,643,15-May-18,11.7372,-0.112705,1.88649,30.83,21.733204,15.46,2018-5-15,14.63,71.31,2.64,6.35,0.57
2018-5-16,78.2,75.1,643,16-May-18,-8.2717,0.187786,-0.754856,125.5,23.078042,15.49,2018-5-16,13.42,71.49,2.77,6.37,-0.71
2018-5-17,80.3,76.8,643,17-May-18,-1.02277,-2.09955,2.55471,75.73,21.441861,15.53,2018-5-17,13.43,71.49,2.56,6.37,-0.48
2018-5-18,78.4,77.1,677,18-May-18,-0.723012,0.379764,-0.963356,68.6,25.60336,15.5,2018-5-18,13.42,71.28,2.61,6.38,1.24
2018-5-21,78.6,76.5,677,21-May-18,-3.19817,0.359488,0.908647,51.6,17.433664,15.52,2018-5-21,13.08,72.24,2.51,6.39,0.64
2018-5-22,80.2,77.3,677,22-May-18,0.213188,1.44238,-2.04984,79.07,17.184444,15.43,2018-5-22,13.22,72.13,2.52,6.37,0.02
2018-5-23,78.8,76.6,673,23-May-18,-5.5757,0.120675,-1.24395,84.41,27.312592,15.52,2018-5-23,12.58,71.84,2.58,6.39,-1.41
2018-5-24,79,77.1,670,24-May-18,-1.49788,-0.619732,-1.41205,89.61,27.167802,15.94,2018-5-24,12.53,70.71,2.83,6.38,-0.45
2018-5-25,76.4,75.8,666,25-May-18,4.50183,-2.03234,-2.21693,52.05,23.451659,16.81,2018-5-25,13.22,67.88,2.53,6.39,-0.42
2018-5-29,74.6,,665,29-May-18,24.9167,-2.56891,3.4978,102.36,15.231719,16.97,2018-5-29,17.02,66.73,2.75,6.42,-0.47
2018-5-30,76,73.6,665,30-May-18,-11.4667,-0.024422,1.6884,49.45,17.392616,16.89,2018-5-30,14.94,68.21,2.92,6.42,-2.53
2018-5-31,76.5,75.5,665,31-May-18,2.21273,-0.380448,-0.410102,104.45,9.9293258,16.74,2018-5-31,15.43,67.04,3.39,6.4,1.78
2018-6-1,74.9,75.1,692,1-Jun-18,-13.7463,-1.95514,-1.23848,19.34,16.230283,16.97,2018-6-1,13.46,65.81,2.85,6.42,-0.66
2018-6-4,73.8,74.4,692,4-Jun-18,-6.9245,-0.44426,-2.21445,34.34,16.69683,16.7,2018-6-4,12.74,64.75,2.62,6.41,0.52
2018-6-5,73.2,73.6,692,5-Jun-18,-3.85483,1.8016,-1.19888,114.99,27.036556,16.74,2018-6-5,12.4,65.52,2.61,6.4,0.74
2018-6-6,73.7,73.8,692,6-Jun-18,-7.35604,-0.866236,-1.19146,66.81,20.266266,16.56,2018-6-6,11.64,64.73,2.59,6.4,0.03
2018-6-7,75.5,73.6,692,7-Jun-18,2.71157,0.33557,2.19232,119.55,19.746156,16.63,2018-6-7,12.13,65.95,2.59,6.39,-0.18
2018-6-8,75,74.8,721,8-Jun-18,-0.272463,0.049526,-0.528727,101.1,20.646119,16.8,2018-6-8,12.18,65.74,2.6,6.41,-1.36
2018-6-11,75,74.4,721,11-Jun-18,0.529066,0.057297,0.645847,126.65,17.525591,16.63,2018-6-11,12.35,66.1,2.63,6.4,-0.47
2018-6-12,74.9,74.8,721,12-Jun-18,-0.852475,0.976391,-0.860705,57.26,18.760551,16.38,2018-6-12,12.34,66.36,2.64,6.4,0.89
2018-6-13,74.9,73.4,721,13-Jun-18,3.88899,0.299441,0.503662,60.53,14.022921,16.35,2018-6-13,12.94,66.64,2.59,6.41,-0.97
2018-6-14,74.8,74.3,718,14-Jun-18,-6.98933,1.31933,-1.92063,201.15,18.070129,16.46,2018-6-14,12.12,66.89,3.5,6.39,-0.18
2018-6-15,72.3,,716,15-Jun-18,-2.44573,-0.633489,-3.00694,110.15,15.988241,16.79,2018-6-15,11.98,65.06,2.61,6.42,-0.73
2018-6-19,73.5,72,711,19-Jun-18,7.40165,-1.61428,1.23111,192.33,15.961377,16.87,2018-6-19,13.35,65.07,2.59,6.47,-3.78
2018-6-20,73.6,72.7,709,20-Jun-18,-4.43013,0.832738,0.712895,153.31,21.253994,16.86,2018-6-20,12.79,66.22,2.8,6.47,0.27
2018-6-21,72.4,71.2,708,21-Jun-18,12.5235,1.32773,-0.498607,87.44,11.672103,16.79,2018-6-21,14.64,65.54,2.65,6.49,-1.37
2018-6-22,73.2,71.8,707,22-Jun-18,-5.71517,2.56589,1.92929,101.78,27.461434,16.9,2018-6-22,13.77,68.58,2.55,6.5,0.49
2018-6-25,72.9,72.8,707,25-Jun-18,22.1221,0.716074,0.273447,42.18,21.526806,16.75,2018-6-25,17.33,68.08,3.7,6.52,-1.05
2018-6-26,73.7,73,705,26-Jun-18,-7.0435,2.18982,1.00367,148.76,29.163271,16.47,2018-6-26,15.92,70.53,2.47,6.56,-0.52
